Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,priceXvol,Day_Perc_Change,Trend,typical,ma14,standardDeviation
2017-10-25,991.46,986.27,994.43,977.72,1530000.0,10,2017,1516933800.0,0.0,Slight or No change,987.87,0.0,0.0
2017-10-26,991.42,998.47,1006.51,990.47,2370000.0,10,2017,2349665400.0,-4.0344542392101175e-05,Slight or No change,996.1333333333333,0.0,0.0
2017-10-27,1033.67,1030.99,1063.62,1026.85,5180000.0,10,2017,5354410600.0,0.04261564221016334,Slight or No change,1041.3799999999999,0.0,0.0
2017-10-30,1033.13,1029.16,1039.83,1022.33,2340000.0,10,2017,2417524200.0000005,-0.0005224104404694119,Slight or No change,1031.7633333333333,0.0,0.0
2017-10-31,1033.04,1033.0,1041.0,1026.3,1520000.0,10,2017,1570220800.0,-8.711391596427642e-05,Slight or No change,1033.4466666666667,0.0,0.0
2017-11-01,1042.6,1036.32,1047.86,1034.0,2160000.0,11,2017,2252016000.0,0.009254239913265572,Slight or No change,1041.4866666666665,0.0,0.0
2017-11-02,1042.97,1039.99,1045.52,1028.66,1330000.0,11,2017,1387150100.0,0.0003548820257051055,Slight or No change,1039.0500000000002,0.0,0.0
2017-11-03,1049.99,1042.75,1050.66,1037.65,1390000.0,11,2017,1459486100.0,0.00673077845000325,Slight or No change,1046.1000000000001,0.0,0.0
2017-11-06,1042.68,1049.1,1052.59,1042.0,914750.0,11,2017,953791530.0,-0.006961971066391071,Slight or No change,1045.756666666667,0.0,0.0
2017-11-07,1052.39,1049.65,1053.41,1043.0,1310000.0,11,2017,1378630900.0000002,0.009312540760348265,Slight or No change,1049.6000000000001,0.0,0.0
2017-11-08,1058.29,1050.05,1062.69,1047.05,1210000.0,11,2017,1280530900.0,0.005606286642784397,Slight or No change,1056.01,0.0,0.0
2017-11-09,1047.72,1048.0,1050.88,1035.85,1790000.0,11,2017,1875418800.0,-0.009987810524525352,Slight or No change,1044.8166666666666,0.0,0.0
2017-11-10,1044.15,1043.87,1046.63,1041.22,972130.0,11,2017,1015049539.5,-0.003407398923376381,Slight or No change,1044.0000000000002,0.0,0.0
2017-11-13,1041.2,1040.8,1048.74,1039.26,940720.0,11,2017,979477664.0,-0.002825264569266905,Slight or No change,1043.0666666666666,1035.7485714285715,19.556655924891473
2017-11-14,1041.64,1037.72,1042.3,1029.33,1050000.0,11,2017,1093722000.0,0.0004225893200153763,Slight or No change,1037.756666666667,1039.3119047619045,13.883937328831426
2017-11-15,1036.41,1035.0,1039.63,1030.76,905260.0,11,2017,938220516.6,-0.005020928535770519,Slight or No change,1035.6000000000001,1042.1309523809523,6.469211689062617
2017-11-16,1048.47,1038.75,1051.76,1038.0,1190000.0,11,2017,1247679300.0,0.011636321532983995,Slight or No change,1046.0766666666668,1042.4664285714287,6.548565376169305
2017-11-17,1035.89,1049.8,1051.0,1033.73,1340000.0,11,2017,1388092600.0000002,-0.011998435815998463,Slight or No change,1040.2066666666667,1043.0695238095238,5.837190791553897
2017-11-20,1034.66,1036.0,1038.69,1032.67,876320.0,11,2017,906693251.2,-0.0011873847609302768,Slight or No change,1035.3400000000001,1043.204761904762,5.6147913196206005
2017-11-21,1050.3,1040.04,1050.39,1039.14,1110000.0,11,2017,1165833000.0,0.015116076778845187,Slight or No change,1046.61,1043.5707142857145,5.660968655382371
2017-11-22,1051.92,1051.16,1055.43,1047.25,726900.0,11,2017,764640648.0,0.0015424164524422412,Slight or No change,1051.5333333333335,1044.4623809523812,5.873282608206038
2017-11-24,1056.52,1054.39,1060.07,1051.92,825370.0,11,2017,872019912.4,0.00437295611833588,Slight or No change,1056.1699999999998,1045.1816666666668,6.653999215175994
2017-11-27,1072.01,1058.57,1073.04,1054.77,1770000.0,11,2017,1897457700.0,0.014661341006322546,Slight or No change,1066.6066666666666,1046.6709523809525,8.784744491181558
2017-11-28,1063.29,1073.99,1080.0,1054.54,1820000.0,11,2017,1935187800.0,-0.008134252478988134,Slight or No change,1065.9433333333334,1047.8383333333334,10.17916052404958
2017-11-29,1037.38,1056.18,1058.77,1029.65,2790000.0,11,2017,2894290200.0000005,-0.0243677642035568,Slight or No change,1041.9333333333334,1046.8328571428572,10.00360762763986
2017-11-30,1036.17,1039.94,1044.14,1030.07,2250000.0,11,2017,2331382500.0,-0.0011663999691531313,Slight or No change,1036.7933333333333,1046.2597619047622,10.351763255748297
2017-12-01,1025.07,1030.41,1037.24,1016.9,1890000.0,12,2017,1937382300.0,-0.010712527867049015,Slight or No change,1026.4033333333334,1045.0028571428572,11.635889209876646
2017-12-04,1011.87,1027.8,1031.34,1009.22,1940000.0,12,2017,1963027800.0,-0.012877169364043373,Slight or No change,1017.4766666666666,1043.1750000000004,13.776480499651182
2017-12-05,1019.6,1010.99,1036.68,1002.32,1950000.0,12,2017,1988220000.0,0.007639321256683206,Slight or No change,1019.5333333333333,1041.8733333333337,15.122926445417486
2017-12-06,1032.72,1016.52,1039.58,1015.31,1440000.0,12,2017,1487116800.0,0.012867791290702256,Slight or No change,1029.2033333333331,1041.416428571429,15.420738476241281
2017-12-07,1044.57,1036.07,1048.92,1035.36,1540000.0,12,2017,1608637800.0,0.01147455263769448,Slight or No change,1042.9499999999998,1041.1930952380953,15.370613846701852
2017-12-08,1049.38,1051.81,1056.42,1045.86,1560000.0,12,2017,1637032800.0000002,0.004604765597327365,Slight or No change,1050.5533333333333,1041.932142857143,15.567024681939419
2017-12-11,1051.97,1051.11,1056.0,1044.12,1160000.0,12,2017,1220285200.0,0.0024681240351445144,Slight or No change,1050.6966666666667,1043.0290476190478,15.607776849010346
2017-12-12,1048.77,1050.0,1062.5,1044.87,1690000.0,12,2017,1772421300.0,-0.003041911841592526,Slight or No change,1052.0466666666666,1043.417380952381,15.770513065735623
2017-12-13,1051.39,1052.08,1055.48,1046.58,1380000.0,12,2017,1450918200.0000002,0.0024981645165289557,Slight or No change,1051.1499999999999,1043.39,15.755663911722365
2017-12-14,1057.47,1055.49,1067.08,1053.6,1550000.0,12,2017,1639078500.0,0.005782820837177294,Slight or No change,1059.3833333333332,1043.6195238095238,15.977997042789656
2017-12-15,1072.0,1063.78,1075.25,1060.09,3190000.0,12,2017,3419680000.0,0.013740342515626836,Slight or No change,1069.1133333333335,1043.7985714285714,16.266837047987973
2017-12-18,1085.09,1076.45,1086.49,1070.37,1510000.0,12,2017,1638485899.9999998,0.01221082089552228,Slight or No change,1080.6499999999999,1044.8490476190477,18.170386183731505
2017-12-19,1079.78,1083.02,1084.97,1072.27,1320000.0,12,2017,1425309600.0,-0.004893603295579085,Slight or No change,1079.0066666666664,1047.4971428571428,20.290554783716996
2017-12-20,1073.56,1080.92,1081.23,1068.6,1440000.0,12,2017,1545926400.0,-0.005760432680731231,Slight or No change,1074.4633333333334,1050.1878571428572,21.237540524589622
2017-12-21,1070.85,1075.39,1077.52,1069.0,1280000.0,12,2017,1370688000.0,-0.0025243116360520452,Slight or No change,1072.4566666666667,1053.4773809523808,20.832912987701118
2017-12-22,1068.86,1070.0,1071.72,1067.64,889450.0,12,2017,950697527.0,-0.0018583368352244054,Slight or No change,1069.4066666666668,1057.1866666666667,18.41237237322422
2017-12-26,1065.85,1068.64,1068.86,1058.64,918770.0,12,2017,979271004.5,-0.0028160844263982465,Slight or No change,1064.45,1060.395,14.930803972491692
2017-12-27,1060.2,1066.6,1068.27,1058.38,1120000.0,12,2017,1187424000.0,-0.00530093352723171,Slight or No change,1062.2833333333335,1062.7578571428571,11.931078400844568
2017-12-28,1055.95,1062.25,1064.84,1053.38,994250.0,12,2017,1049878287.5,-0.004008677607998501,Slight or No change,1058.0566666666666,1063.8369047619049,10.612066383623006
2017-12-29,1053.4,1055.49,1058.05,1052.7,1180000.0,12,2017,1243012000.0,-0.002414887068516447,Slight or No change,1054.7166666666667,1064.1342857142859,10.26380782945442
2018-01-02,1073.21,1053.02,1075.98,1053.02,1590000.0,1,2018,1706403900.0,0.018805771786595704,Slight or No change,1067.4033333333334,1065.3276190476192,9.525977476693225
2018-01-03,1091.52,1073.93,1096.1,1073.43,1570000.0,1,2018,1713686400.0,0.01706096663281187,Slight or No change,1087.0166666666667,1067.8254761904761,10.326799473344016
2018-01-04,1095.76,1097.09,1104.08,1094.26,1300000.0,1,2018,1424488000.0,0.0038844913515099218,Slight or No change,1098.0333333333335,1071.1742857142858,11.97367628631853
2018-01-05,1110.29,1103.45,1113.58,1101.8,1510000.0,1,2018,1676537900.0,0.013260202964152644,Slight or No change,1108.5566666666666,1074.6866666666667,15.062680264553244
2018-01-08,1114.21,1111.0,1119.16,1110.0,1230000.0,1,2018,1370478300.0,0.0035306091201399155,Slight or No change,1114.4566666666667,1077.9254761904763,18.299282906278957
2018-01-09,1112.79,1118.44,1118.44,1108.2,1340000.0,1,2018,1491138600.0,-0.001274445571301741,Slight or No change,1113.1433333333334,1080.2464285714289,20.58880906981606
2018-01-10,1110.14,1107.0,1112.78,1103.98,1040000.0,1,2018,1154545600.0,-0.002381401702028163,Slight or No change,1108.966666666667,1082.3864285714287,21.96130939164134
2018-01-11,1112.05,1112.31,1114.85,1106.48,1120000.0,1,2018,1245496000.0,0.001720503720251454,Slight or No change,1111.1266666666668,1085.0052380952384,23.100283037978393
2018-01-12,1130.65,1110.1,1131.3,1108.01,1930000.0,1,2018,2182154500.0,0.01672586664268705,Slight or No change,1123.32,1088.6383333333335,24.904221135018847
2018-01-16,1130.7,1140.31,1148.88,1126.66,1820000.0,1,2018,2057874000.0,4.422234997569774e-05,Slight or No change,1135.4133333333332,1093.3530952380954,27.131731209057264
2018-01-17,1139.1,1136.36,1139.32,1123.49,1390000.0,1,2018,1583348999.9999998,0.007429026266914106,Slight or No change,1133.97,1098.3188095238097,27.788803058010163
2018-01-18,1135.97,1139.35,1140.59,1124.46,1370000.0,1,2018,1556278900.0,-0.0027477833377226317,Slight or No change,1133.6733333333334,1103.4180952380955,27.211673516710302
2018-01-19,1143.5,1138.03,1143.78,1132.5,1530000.0,1,2018,1749555000.0,0.006628696180356775,Slight or No change,1139.9266666666665,1109.2659523809525,25.453773793001936
2018-01-22,1164.16,1143.82,1166.88,1141.82,1480000.0,1,2018,1722956800.0000002,0.018067337122868562,Slight or No change,1157.62,1116.6161904761905,23.25238639925249
2018-01-23,1176.17,1170.62,1178.51,1167.25,1960000.0,1,2018,2305293200.0,0.010316451346893851,Slight or No change,1173.9766666666667,1124.2285714285713,23.346548518288614
2018-01-24,1171.29,1184.98,1187.05,1167.4,1860000.0,1,2018,2178599400.0,-0.004149060084851719,Slight or No change,1175.2466666666667,1130.5307142857143,24.412921203183615
2018-01-25,1182.14,1180.71,1185.0,1171.84,1500000.0,1,2018,1773210000.0000005,0.0092632909014847,Slight or No change,1179.66,1136.3611904761906,25.76456121716712
2018-01-26,1187.56,1187.53,1187.56,1168.03,2110000.0,1,2018,2505751600.0,0.00458490534116085,Slight or No change,1181.05,1141.5392857142856,27.001687638887994
2018-01-29,1186.48,1188.0,1198.0,1184.06,1570000.0,1,2018,1862773600.0,-0.0009094277341775703,Slight or No change,1189.5133333333333,1146.900476190476,28.61391896840162
2018-01-30,1177.37,1177.72,1187.93,1174.51,1870000.0,1,2018,2201681900.0,-0.0076781740948015376,Slight or No change,1179.9366666666667,1151.6714285714284,28.116529545798052
2018-01-31,1182.22,1183.81,1186.32,1172.1,1800000.0,1,2018,2127996000.0,0.00411935075634684,Slight or No change,1180.2133333333334,1156.760476190476,26.173057193091346
2018-02-01,1181.59,1175.99,1187.45,1169.36,3680000.0,2,2018,4348251200.0,-0.0005328957385258848,Slight or No change,1179.4666666666665,1161.6419047619045,23.212903710156848
2018-02-02,1119.2,1127.42,1131.3,1111.17,5890000.0,2,2018,6592088000.0,-0.052801733257728856,Slight or No change,1120.5566666666666,1161.4445238095236,23.572781987084497
2018-02-05,1062.39,1100.61,1114.99,1056.74,4180000.0,2,2018,4440790200.0,-0.050759471050750515,Slight or No change,1078.04,1157.3464285714285,31.946299879758175
2018-02-06,1084.43,1033.98,1087.38,1030.01,3830000.0,2,2018,4153366900.000001,0.02074567719952181,Slight or No change,1067.2733333333335,1152.582380952381,39.72629236420394
2018-02-07,1055.41,1084.97,1086.53,1054.62,2600000.0,2,2018,2744066000.0,-0.026760602344088613,Slight or No change,1065.5199999999998,1147.7142857142856,45.91534613818249
2018-02-08,1007.71,1059.87,1063.93,1004.7,3340000.0,2,2018,3365751400.0,-0.045195705934186765,Slight or No change,1025.4466666666667,1139.5371428571427,56.40475394975103
2018-02-09,1046.27,1025.88,1051.72,997.0,4920000.0,2,2018,5147648400.0,0.03826497702712084,Slight or No change,1031.6633333333334,1130.540238095238,62.962748700089705
2018-02-12,1054.56,1056.67,1065.57,1045.49,2810000.0,2,2018,2963313600.0,0.007923384977109205,Slight or No change,1055.2066666666667,1122.0566666666664,64.63913454347897
2018-02-13,1054.14,1050.0,1061.22,1046.92,1580000.0,2,2018,1665541200.0000002,-0.0003982703686844502,Slight or No change,1054.0933333333335,1113.4028571428569,65.07878716000621
2018-02-14,1072.7,1054.32,1075.47,1049.8,2070000.0,2,2018,2220489000.0,0.017606769499307395,Slight or No change,1065.99,1105.2835714285713,63.241467550079086
2018-02-15,1091.36,1083.45,1094.1,1067.23,1870000.0,2,2018,2040843200.0,0.01739535750908905,Slight or No change,1084.2299999999998,1098.367857142857,59.50203845688869
2018-02-16,1095.5,1093.38,1108.31,1091.55,2000000.0,2,2018,2191000000.0,0.003793432048086798,Slight or No change,1098.4533333333331,1091.8635714285715,53.44057286504422
2018-02-20,1103.59,1092.76,1116.29,1090.0,1690000.0,2,2018,1865067100.0,0.007384755819260569,Slight or No change,1103.2933333333333,1086.3890476190477,47.29678503066448
2018-02-21,1113.75,1109.1,1136.2,1107.51,2070000.0,2,2018,2305462499.9999995,0.009206317563587918,Slight or No change,1119.1533333333334,1082.0276190476193,40.27311506841511
2018-02-22,1109.9,1119.17,1125.46,1105.15,1400000.0,2,2018,1553860000.0000002,-0.003456790123456677,Slight or No change,1113.5033333333333,1077.3159523809525,30.722786225660723
2018-02-23,1128.09,1118.66,1129.0,1108.44,1260000.0,2,2018,1421393400.0,0.016388863861608982,Slight or No change,1121.8433333333332,1077.4078571428574,30.86368883036088
2018-02-26,1143.7,1131.86,1144.2,1129.34,1550000.0,2,2018,1772735000.0,0.013837548422555024,Slight or No change,1139.08,1081.7678571428573,34.9948281308775
2018-02-27,1117.51,1143.7,1144.25,1116.79,2150000.0,2,2018,2402646500.0,-0.02289936172073104,Slight or No change,1126.1833333333334,1085.9757142857145,36.62182240067107
2018-02-28,1103.92,1122.0,1127.65,1103.0,2460000.0,2,2018,2715643200.0,-0.01216096500255026,Slight or No change,1111.5233333333333,1089.2616666666668,36.708972092000934
2018-03-01,1071.41,1109.54,1111.27,1067.29,2770000.0,3,2018,2967805700.0,-0.02944959779694178,Slight or No change,1083.3233333333335,1093.3957142857146,31.915485629312453
2018-03-02,1084.14,1057.98,1086.89,1050.11,2510000.0,3,2018,2721191400.0000005,0.01188153928001423,Slight or No change,1073.7133333333334,1096.399285714286,27.30453045212945
2018-03-05,1094.76,1078.13,1101.18,1072.27,1430000.0,3,2018,1565506800.0,0.009795782832475508,Slight or No change,1089.4033333333334,1098.841904761905,24.74573473441074
2018-03-06,1100.9,1102.1,1105.63,1094.5,1170000.0,3,2018,1288053000.0,0.005608535204063125,Slight or No change,1100.3433333333335,1102.1454761904763,21.136183889575708
2018-03-07,1115.04,1092.82,1116.2,1089.91,1540000.0,3,2018,1717161600.0,0.01284403669724754,Slight or No change,1107.05,1105.0783333333334,18.40570622918113
2018-03-08,1129.38,1117.2,1131.44,1117.2,1690000.0,3,2018,1908652200.0,0.01286052518295322,Slight or No change,1126.006666666667,1108.0623809523809,18.150416087557204
2018-03-09,1160.84,1139.5,1161.0,1134.29,2130000.0,3,2018,2472589200.0,0.02785599178310205,Slight or No change,1152.0433333333333,1111.8902380952381,21.338921402115737
2018-03-12,1165.93,1165.05,1178.16,1159.2,2220000.0,3,2018,2588364600.0,0.004384755866441603,Slight or No change,1167.7633333333333,1116.4952380952384,25.825681934363526
2018-03-13,1139.91,1171.83,1178.0,1134.57,2160000.0,3,2018,2462205600.0,-0.0223169487018946,Slight or No change,1150.8266666666666,1118.757619047619,27.414875786840284
2018-03-14,1148.89,1145.8,1159.76,1142.35,2090000.0,3,2018,2401180100.0,0.007877814915212555,Slight or No change,1150.3333333333333,1121.3883333333335,28.612812345904626
2018-03-15,1150.61,1149.57,1162.5,1135.66,1670000.0,3,2018,1921518700.0,0.0014970971981649315,Slight or No change,1149.59,1123.3702380952382,29.59098761113378
2018-03-16,1134.42,1155.35,1156.81,1131.36,2930000.0,3,2018,3323850600.0,-0.014070797229295606,Slight or No change,1140.8633333333335,1123.4976190476193,29.667555084035833
2018-03-19,1100.07,1117.76,1119.37,1088.92,3180000.0,3,2018,3498222600.0,-0.030279790553763286,Slight or No change,1102.7866666666666,1121.8264285714286,30.1595244828734
2018-03-20,1095.8,1098.4,1105.55,1082.42,2730000.0,3,2018,2991534000.0,-0.0038815711727435693,Slight or No change,1094.5900000000001,1120.6169047619048,30.934108535388425
2018-03-21,1094.0,1092.57,1108.7,1087.21,2240000.0,3,2018,2450560000.0,-0.0016426355174301575,Slight or No change,1096.6366666666665,1121.5678571428573,29.886360311383786
2018-03-22,1053.15,1080.01,1083.92,1049.64,3470000.0,3,2018,3654430500.000001,-0.037340036563071166,Slight or No change,1062.236666666667,1120.7480952380954,31.41809315170873
2018-03-23,1026.55,1051.37,1066.78,1024.87,2490000.0,3,2018,2556109500.0,-0.025257560651379296,Slight or No change,1039.3999999999999,1117.1764285714287,37.50761847316834
2018-03-26,1054.09,1050.6,1059.27,1010.58,3300000.0,3,2018,3478496999.9999995,0.026827723929667258,Slight or No change,1041.3133333333333,1112.9600000000003,42.527492565770714
2018-03-27,1006.94,1063.9,1064.54,997.62,3040000.0,3,2018,3061097600.0,-0.044730525856425785,Slight or No change,1023.0333333333333,1106.9588095238098,48.87922035215455
2018-03-28,1005.18,1001.91,1024.99,984.0,3880000.0,3,2018,3900098400.0,-0.001747869783701228,Slight or No change,1004.7233333333334,1098.2957142857144,55.53785890428982
2018-03-29,1037.14,1011.21,1048.05,1004.04,3470000.0,3,2018,3598875800.000001,0.03179530034421707,Slight or No change,1029.7433333333336,1089.5600000000002,56.0495272439788
2018-04-02,1012.63,1027.62,1039.53,994.25,3250000.0,4,2018,3291047500.0,-0.02363229650770393,Slight or No change,1015.4699999999999,1078.681904761905,54.46032354418436
2018-04-03,1018.68,1016.15,1025.0,997.25,2570000.0,4,2018,2618007600.0,0.0059745415403453786,Slight or No change,1013.6433333333333,1068.8830952380954,52.797118712893635
2018-04-04,1029.71,998.23,1032.74,996.51,2540000.0,4,2018,2615463400.0,0.01082773785683444,Slight or No change,1019.6533333333333,1059.5488095238097,48.68074045899588
2018-04-05,1032.64,1046.39,1046.71,1024.0,1790000.0,4,2018,1848425600.0,0.0028454613434851783,Slight or No change,1034.45,1051.324523809524,41.494372548269354
2018-04-06,1009.95,1023.1,1036.0,1006.25,2010000.0,4,2018,2029999500.0,-0.021972807561202456,Slight or No change,1017.4,1042.5057142857145,33.31441554018068
2018-04-09,1020.09,1020.04,1044.59,1019.2,1660000.0,4,2018,1693349400.0,0.010040100995098777,Slight or No change,1027.96,1037.1609523809527,28.562896242471357
2018-04-10,1036.5,1030.26,1041.21,1015.41,1840000.0,4,2018,1907160000.0,0.01608681586918803,Slight or No change,1031.04,1032.6216666666671,23.298739621461323
2018-04-11,1025.06,1032.0,1035.87,1019.2,1700000.0,4,2018,1742602000.0,-0.011037144235407692,Slight or No change,1026.7099999999998,1027.626904761905,14.262826913441993
2018-04-12,1037.29,1031.47,1044.65,1026.05,1640000.0,4,2018,1701155600.0,0.011931008916551187,Slight or No change,1035.9966666666667,1025.7526190476192,10.625090220111602
2018-04-13,1036.04,1046.89,1052.98,1030.15,1270000.0,4,2018,1315770800.0,-0.0012050631935138778,Slight or No change,1039.7233333333334,1025.7757142857145,10.657339225388238
2018-04-16,1046.1,1045.55,1051.43,1033.92,1490000.0,4,2018,1558688999.9999998,0.009710049805026877,Slight or No change,1043.8166666666668,1025.954523809524,10.954929234917257
2018-04-17,1079.36,1061.2,1085.0,1057.09,2730000.0,4,2018,2946652799.9999995,0.03179428352929925,Slight or No change,1073.8166666666666,1029.581904761905,16.774928724127527
2018-04-18,1075.39,1079.01,1082.0,1070.52,1560000.0,4,2018,1677608400.0000002,-0.0036781055440259225,Slight or No change,1075.97,1034.6709523809527,19.27434756967942
2018-04-19,1089.45,1069.02,1097.51,1069.02,1990000.0,4,2018,2168005500.0,0.013074326523400792,Slight or No change,1085.3266666666666,1038.6411904761906,23.45297595998571
2018-04-20,1077.32,1084.27,1094.75,1072.1,2120000.0,4,2018,2283918400.0,-0.011134058469870256,Slight or No change,1081.39,1043.349761904762,25.00879026536838
2018-04-23,1073.81,1082.98,1088.0,1066.68,3480000.0,4,2018,3736858800.0,-0.00325808487728807,Slight or No change,1076.1633333333334,1047.8154761904764,24.87781957931011
2018-04-24,1022.64,1059.2,1064.49,1012.86,6410000.0,4,2018,6555122400.0,-0.047652750486585134,Slight or No change,1033.33,1048.792380952381,23.937641296042933
2018-04-25,1022.99,1029.75,1036.07,1017.01,2890000.0,4,2018,2956441100.0,0.0003422514276774091,Slight or No change,1025.3566666666666,1048.1428571428573,24.474101219962698
2018-04-26,1043.31,1033.22,1052.02,1020.45,2550000.0,4,2018,2660440500.0,0.019863341772646814,Slight or No change,1038.5933333333335,1049.656666666667,23.03967926236758
