Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,priceXvol,Day_Perc_Change,Trend,typical,ma14,standardDeviation
2019-04-26,1277.42,1273.38,1278.91,1265.0,1360000.0,4,2019,1737291200.0,0.00795366673505149,Slight or No change,1273.7766666666666,1235.64761904762,25.05111551941094
2019-04-29,1296.2,1280.51,1296.97,1271.71,3620000.0,4,2019,4692244000.0,0.014701507726511132,Slight or No change,1288.2933333333333,1241.3133333333342,27.412670163086407
2019-04-30,1198.96,1190.63,1200.98,1183.0,6660000.0,4,2019,7985073600.0,-0.0750192871470452,Slight or No change,1194.3133333333333,1240.7114285714292,28.399531707777925
2019-05-01,1173.32,1197.5,1199.25,1171.67,3720000.0,5,2019,4364750400.0,-0.02138520050710624,Slight or No change,1181.4133333333332,1239.0016666666675,31.267876958425934
2019-05-02,1166.51,1172.6,1179.38,1158.33,2250000.0,5,2019,2624647500.0,-0.0058040432277639544,Slight or No change,1168.0733333333335,1236.0814285714296,35.861463203575845
2019-05-03,1189.55,1177.41,1191.4,1173.55,2080000.0,5,2019,2474264000.0,0.01975122373575866,Slight or No change,1184.8333333333333,1233.5916666666676,38.2194901894565
2019-05-06,1193.46,1172.0,1195.43,1171.15,1590000.0,5,2019,1897601400.0,0.0032869572527427504,Slight or No change,1186.68,1230.9642857142867,40.18319596970254
2019-05-07,1178.86,1185.81,1194.77,1165.0,1830000.0,5,2019,2157313800.0,-0.012233338360732815,Slight or No change,1179.5433333333333,1227.2904761904774,42.46819445098671
2019-05-08,1170.78,1177.29,1184.27,1167.63,1280000.0,5,2019,1498598400.0,-0.006854079364809973,Slight or No change,1174.2266666666667,1222.6366666666677,44.55982850325384
2019-05-09,1167.97,1162.6,1174.07,1154.64,1480000.0,5,2019,1728595600.0,-0.002400109328823508,Slight or No change,1165.5600000000002,1217.157142857144,46.628080656818575
2019-05-10,1167.64,1168.84,1176.28,1146.37,1580000.0,5,2019,1844871200.0,-0.0002825415036344925,Slight or No change,1163.43,1211.1766666666679,47.83804560010452
2019-05-13,1136.59,1145.24,1151.97,1125.5,2280000.0,5,2019,2591425200.0,-0.02659210030488868,Slight or No change,1138.0200000000002,1202.059285714287,48.80853489849705
2019-05-14,1124.86,1142.32,1144.87,1123.53,2020000.0,5,2019,2272217200.0,-0.01032034418743788,Slight or No change,1131.0866666666664,1192.5211904761916,48.68988684911693
2019-05-15,1170.8,1122.55,1178.3,1121.4,2970000.0,5,2019,3477276000.0,0.040840637946055525,Slight or No change,1156.8333333333333,1184.7202380952392,44.57907886653328
2019-05-16,1184.5,1171.84,1194.16,1168.45,1770000.0,5,2019,2096565000.0,0.011701400751622959,Slight or No change,1182.3700000000001,1178.1911904761914,36.492889943419584
2019-05-17,1168.78,1175.83,1186.29,1166.42,1270000.0,5,2019,1484350600.0,-0.013271422541156652,Slight or No change,1173.83,1170.0152380952393,18.130286118132414
2019-05-20,1144.66,1153.0,1153.0,1138.13,1530000.0,5,2019,1751329800.0000002,-0.02063690343777258,Slight or No change,1145.2633333333333,1166.511666666668,17.81011758696746
2019-05-21,1154.44,1154.48,1158.0,1143.31,1030000.0,5,2019,1189073200.0,0.008544021805601655,Slight or No change,1151.9166666666667,1164.404761904763,17.655706068481837
2019-05-22,1155.85,1151.25,1163.78,1151.0,941280.0,5,2019,1087978488.0,0.0012213714008522116,Slight or No change,1156.8766666666666,1163.6050000000012,17.730179773098598
2019-05-23,1145.34,1146.07,1150.05,1133.16,1260000.0,5,2019,1443128400.0,-0.009092875373101994,Slight or No change,1142.8500000000001,1160.6061904761914,17.41108939566688
2019-05-24,1138.61,1152.0,1154.36,1136.71,927650.0,5,2019,1056231566.5,-0.005875984423839187,Slight or No change,1143.2266666666665,1157.502380952382,16.239154667728705
2019-05-28,1139.56,1141.48,1156.49,1138.67,1050000.0,5,2019,1196538000.0,0.0008343506556240943,Slight or No change,1144.9066666666665,1155.0283333333343,15.229999621195333
2019-05-29,1119.94,1132.7,1135.0,1111.95,1810000.0,5,2019,2027091400.0,-0.01721717153989255,Slight or No change,1122.2966666666666,1151.3190476190487,16.468035105010244
2019-05-30,1121.41,1120.15,1126.8,1115.9,904420.0,5,2019,1014225632.2,0.001312570316266859,Slight or No change,1121.37,1148.1626190476202,17.716156235434116
2019-05-31,1106.5,1105.64,1113.4,1103.35,1580000.0,5,2019,1748270000.0,-0.013295761585860766,Slight or No change,1107.75,1144.1854761904772,20.11285091621999
2019-06-03,1038.74,1066.93,1067.0,1027.03,4840000.0,6,2019,5027501600.0,-0.0612381382738364,Slight or No change,1044.2566666666664,1137.488095238096,33.487808515485064
2019-06-04,1054.49,1044.49,1058.44,1036.03,3030000.0,6,2019,3195104700.0,0.01516260084332943,Slight or No change,1049.6533333333334,1131.6714285714295,40.93045669158553
2019-06-05,1044.64,1055.0,1056.81,1033.0,2350000.0,6,2019,2454904000.0,-0.009341008449582187,Slight or No change,1044.8166666666666,1123.6702380952388,46.237922524981634
2019-06-06,1047.76,1046.21,1050.0,1035.51,1450000.0,6,2019,1519252000.0,0.0029866748353499784,Slight or No change,1044.4233333333334,1113.8169047619056,47.449136014115474
2019-06-07,1068.37,1054.28,1073.43,1051.15,2190000.0,6,2019,2339730299.9999995,0.01967053523707718,Slight or No change,1064.3166666666666,1105.9945238095247,45.79260401237856
2019-06-10,1082.76,1077.0,1094.84,1075.28,1430000.0,6,2019,1548346800.0,0.013469116504581937,Slight or No change,1084.2933333333333,1101.6395238095247,44.655856266576905
2019-06-11,1081.04,1096.99,1104.01,1079.57,1680000.0,6,2019,1816147200.0,-0.0015885330082382465,Slight or No change,1088.2066666666667,1097.0888095238104,42.32349414442864
2019-06-12,1079.1,1079.95,1082.52,1069.6,1180000.0,6,2019,1273338000.0,-0.0017945681935913613,Slight or No change,1077.0733333333333,1091.388571428572,38.88617458520001
2019-06-13,1091.01,1084.71,1096.59,1082.57,1040000.0,6,2019,1134650400.0,0.011036975257158854,Slight or No change,1090.0566666666666,1087.6176190476197,35.96169292452232
2019-06-14,1086.3,1089.74,1094.76,1081.48,1230000.0,6,2019,1336149000.0,-0.004317100668188245,Slight or No change,1087.5133333333333,1083.6380952380962,32.22289656066857
2019-06-17,1093.89,1089.1,1101.28,1088.0,988490.0,6,2019,1081299326.1,0.006987020160176939,Slight or No change,1094.39,1080.0297619047628,27.28423108227542
2019-06-18,1105.24,1111.5,1118.78,1100.79,1730000.0,6,2019,1912065200.0,0.01037581475285432,Slight or No change,1108.2699999999998,1079.027857142858,25.831624744397605
2019-06-19,1104.51,1107.24,1109.43,1096.03,1340000.0,6,2019,1480043400.0,-0.0006604900293148973,Slight or No change,1103.3233333333335,1077.7388095238105,23.936931506081343
2019-06-20,1113.2,1121.7,1122.72,1107.0,1200000.0,6,2019,1335840000.0,0.00786774225674747,Slight or No change,1114.3066666666666,1078.2071428571437,24.62357045552312
2019-06-21,1125.37,1109.86,1126.57,1109.72,2540000.0,6,2019,2858439799.9999995,0.010932446999640577,Slight or No change,1120.5533333333333,1083.6569047619057,24.97218334396647
2019-06-24,1116.7,1120.0,1123.57,1113.31,1210000.0,6,2019,1351207000.0,-0.007704132862969337,Slight or No change,1117.86,1088.5288095238104,24.476427753408956
2019-06-25,1087.58,1115.08,1115.7,1084.6,1580000.0,6,2019,1718376400.0,-0.026076833527357457,Slight or No change,1095.96,1092.1819047619058,21.023579058636933
2019-06-26,1080.32,1091.0,1095.12,1073.69,1730000.0,6,2019,1868953600.0,-0.006675371007190289,Slight or No change,1083.0433333333333,1094.940476190477,16.271678339839337
2019-06-27,1076.63,1086.75,1088.46,1075.85,1200000.0,6,2019,1291956000.0000002,-0.003415654620852915,Slight or No change,1080.3133333333333,1096.0830952380961,14.411094044622764
2019-06-28,1082.8,1077.23,1082.8,1073.8,1680000.0,6,2019,1819104000.0,0.005730845322905687,Slight or No change,1079.8,1095.7621428571435,14.74014343174308
2019-07-01,1100.0,1101.04,1108.59,1095.33,1460000.0,7,2019,1606000000.0,0.015884743258219425,Slight or No change,1101.3066666666666,1096.6978571428579,14.639074255396917
2019-07-02,1112.6,1104.83,1112.89,1099.67,1030000.0,7,2019,1145978000.0,0.011454545454545384,Slight or No change,1108.3866666666668,1098.9345238095245,13.776795653337778
2019-07-03,1122.99,1118.5,1127.99,1114.85,1010000.0,7,2019,1134219900.0,0.009338486428186243,Slight or No change,1121.9433333333334,1101.2121428571434,14.794397507811013
2019-07-05,1132.66,1119.37,1134.65,1117.5,1490000.0,7,2019,1687663400.0000002,0.00861094043580102,Slight or No change,1128.2700000000002,1104.1233333333341,15.862836103006453
2019-07-08,1116.79,1125.87,1127.21,1111.76,1490000.0,7,2019,1664017100.0,-0.014011265516571723,Slight or No change,1118.5866666666668,1105.8516666666674,16.037971116118225
2019-07-09,1124.29,1110.32,1127.86,1107.15,1470000.0,7,2019,1652706300.0,0.0067156761790487796,Slight or No change,1119.7666666666667,1106.6728571428578,16.46009782075109
2019-07-10,1140.91,1132.32,1142.34,1130.66,1540000.0,7,2019,1757001400.0000002,0.01478266283610119,Slight or No change,1137.97,1109.1476190476199,18.40715215087126
2019-07-11,1144.08,1146.16,1153.24,1139.53,1300000.0,7,2019,1487304000.0,0.002778483841845425,Slight or No change,1145.6166666666666,1111.3840476190483,20.82538269535248
2019-07-12,1145.34,1142.93,1147.5,1138.56,1090000.0,7,2019,1248420600.0,0.0011013215859030367,Slight or No change,1143.8,1113.0445238095242,22.474212519871514
2019-07-15,1150.51,1145.34,1150.68,1140.0,1060000.0,7,2019,1219540600.0,0.0045139434578378435,Slight or No change,1147.0633333333335,1115.1304761904769,24.24132961069447
2019-07-16,1153.46,1146.73,1158.58,1146.73,1270000.0,7,2019,1464894200.0,0.00256408027744226,Slight or No change,1152.9233333333334,1119.1992857142864,25.522790324459944
2019-07-17,1146.74,1150.92,1158.44,1146.62,976890.0,7,2019,1120238838.6,-0.005825949751183446,Slight or No change,1150.6000000000001,1124.0247619047625,24.528046138551588
2019-07-18,1147.24,1142.0,1148.17,1132.86,1270000.0,7,2019,1456994800.0,0.0004360186267158284,Slight or No change,1142.7566666666664,1128.4850000000004,21.4526468691482
2019-07-19,1131.55,1149.32,1151.58,1131.25,1160000.0,7,2019,1312598000.0,-0.013676301384191623,Slight or No change,1138.1266666666668,1132.6511904761908,16.320212239233996
2019-07-22,1139.21,1135.47,1140.02,1125.21,1450000.0,7,2019,1651854500.0,0.006769475498210387,Slight or No change,1134.8133333333333,1135.044523809524,13.600181912256273
2019-07-23,1148.05,1143.45,1148.86,1132.85,1030000.0,7,2019,1182491500.0,0.007759763344773906,Slight or No change,1143.2533333333333,1137.5350000000003,11.349188136936746
2019-07-24,1139.73,1132.62,1145.45,1128.51,1360000.0,7,2019,1550032800.0,-0.0072470711205957486,Slight or No change,1137.8966666666668,1138.674523809524,10.426683438833365
2019-07-25,1135.94,1138.95,1143.59,1123.71,2740000.0,7,2019,3112475600.0,-0.0033253489861633234,Slight or No change,1134.4133333333334,1139.1133333333335,10.078584811119889
2019-07-26,1245.22,1228.0,1268.39,1228.0,6060000.0,7,2019,7546033200.0,0.09620226420409517,Slight or No change,1247.2033333333336,1148.3002380952385,29.61422127371278
2019-07-29,1241.84,1242.5,1248.99,1230.2,2070000.0,7,2019,2570608799.9999995,-0.0027143797883105725,Slight or No change,1240.3433333333332,1156.9128571428575,37.231410547812985
2019-07-30,1228.0,1227.0,1236.91,1225.32,1430000.0,7,2019,1756040000.0,-0.011144752947239487,Slight or No change,1230.0766666666666,1163.4919047619053,41.51779057891204
2019-07-31,1218.2,1224.87,1234.91,1208.18,2000000.0,7,2019,2436400000.0,-0.007980456026058569,Slight or No change,1220.43,1168.8357142857146,43.7924163599954
2019-08-01,1211.78,1217.63,1236.3,1207.0,1770000.0,8,2019,2144850600.0,-0.005270070595961296,Slight or No change,1218.36,1174.161428571429,45.02979110201543
2019-08-02,1196.32,1203.0,1209.5,1190.0,1750000.0,8,2019,2093560000.0,-0.012758091402729876,Slight or No change,1198.6066666666666,1177.8430952380954,44.750044825729766
2019-08-05,1154.75,1172.97,1176.88,1142.75,2390000.0,8,2019,2759852500.0,-0.03474822789888987,Slight or No change,1158.1266666666668,1178.2147619047623,44.54830893054741
2019-08-06,1171.08,1165.52,1181.4,1161.53,1800000.0,8,2019,2107944000.0,0.014141589088547237,Slight or No change,1171.3366666666668,1179.6959523809528,43.89952859156602
2019-08-07,1175.91,1157.8,1179.87,1150.84,1530000.0,8,2019,1799142300.0000005,0.004124397991597696,Slight or No change,1168.8733333333332,1181.561428571429,42.74890027504024
2019-08-08,1206.19,1186.43,1206.28,1174.0,1510000.0,8,2019,1821346900.0,0.025750270003656702,Slight or No change,1195.49,1185.6588095238099,40.97792773825533
2019-08-09,1188.9,1199.99,1204.46,1184.89,1020000.0,8,2019,1212678000.0,-0.014334391762491738,Slight or No change,1192.7500000000002,1189.7971428571434,38.28510314512406
2019-08-12,1174.5,1180.0,1185.61,1168.72,1100000.0,8,2019,1291950000.0,-0.012112036336109131,Slight or No change,1176.2766666666666,1192.155952380953,36.15492297054679
2019-08-13,1196.73,1174.35,1205.43,1172.99,1430000.0,8,2019,1711323900.0,0.018927203065134183,Slight or No change,1191.7166666666667,1196.0002380952387,32.63144229780146
2019-08-14,1164.25,1176.07,1182.79,1161.07,1770000.0,8,2019,2060722500.0,-0.027140624869435914,Slight or No change,1169.37,1198.4971428571432,28.651060685223342
2019-08-15,1169.32,1168.43,1176.42,1163.0,1430000.0,8,2019,1672127600.0,0.0043547348078161185,Slight or No change,1169.58,1192.9526190476195,25.876937102555043
2019-08-16,1179.21,1180.79,1183.84,1173.0,1270000.0,8,2019,1497596700.0,0.008457907159716838,Slight or No change,1178.6833333333334,1188.5483333333339,22.172697723981134
2019-08-19,1200.44,1191.83,1209.39,1190.4,1220000.0,8,2019,1464536800.0,0.0180035786670738,Slight or No change,1200.0766666666666,1186.4054761904767,19.085203899238838
2019-08-20,1183.53,1195.35,1198.0,1183.05,1010000.0,8,2019,1195365300.0,-0.014086501616074162,Slight or No change,1188.1933333333334,1184.1028571428576,16.423446074208798
2019-08-21,1191.58,1195.82,1200.56,1187.92,708270.0,8,2019,843960366.5999999,0.006801686480275127,Slight or No change,1193.3533333333332,1182.316666666667,13.513063068909865
2019-08-22,1191.52,1193.8,1198.78,1178.91,867920.0,8,2019,1034144038.4,-5.035331240865748e-05,Slight or No change,1189.7366666666667,1181.6830952380956,12.88382968920265
2019-08-23,1153.58,1185.17,1195.67,1150.0,1810000.0,8,2019,2087979800.0,-0.03184168121391173,Slight or No change,1166.4166666666667,1182.2752380952386,11.86837921338411
2019-08-26,1171.18,1159.45,1171.86,1154.85,1060000.0,8,2019,1241450800.0,0.015256852580662006,Slight or No change,1165.9633333333334,1181.891428571429,12.327340104076661
2019-08-27,1170.82,1183.0,1185.0,1164.56,1170000.0,8,2019,1369859400.0,-0.00030738229819504687,Slight or No change,1173.46,1182.219047619048,12.011656477395368
2019-08-28,1173.75,1164.87,1178.5,1160.25,840830.0,8,2019,986924212.5,0.0025025196016468247,Slight or No change,1170.8333333333333,1180.4578571428574,11.720231730095705
2019-08-29,1194.24,1186.42,1199.19,1185.28,982100.0,8,2019,1172863104.0,0.017456869009584652,Slight or No change,1192.9033333333334,1180.4688095238096,11.7326672018936
2019-08-30,1190.53,1200.35,1200.35,1185.72,903380.0,8,2019,1075500991.4,-0.0031065782422293737,Slight or No change,1192.1999999999998,1181.6061904761907,12.06220131694715
2019-09-03,1169.55,1181.85,1189.08,1163.71,1300000.0,9,2019,1520415000.0,-0.017622403467363323,Slight or No change,1174.1133333333335,1180.34880952381,11.84270041733146
2019-09-04,1182.27,1179.45,1184.88,1171.53,1070000.0,9,2019,1265028900.0,0.010875977940233428,Slight or No change,1179.56,1181.0766666666673,11.421690865291481
2019-09-05,1212.19,1193.66,1214.0,1192.69,1320000.0,9,2019,1600090800.0,0.025307247921371626,Slight or No change,1206.2933333333333,1183.699047619048,12.719899238205434
2019-09-06,1206.32,1209.14,1212.94,1203.26,948580.0,9,2019,1144291025.6,-0.004842475189533069,Slight or No change,1207.5066666666664,1185.7578571428578,14.103053291717574
2019-09-09,1205.27,1207.08,1220.55,1193.17,1590000.0,9,2019,1916379300.0,-0.0008704158100669713,Slight or No change,1206.3300000000002,1186.2045238095245,14.678715773677602
2019-09-10,1205.7,1196.09,1210.0,1196.01,1400000.0,9,2019,1687980000.0,0.00035676653363991834,Slight or No change,1203.9033333333334,1187.3266666666673,15.424018953691242
2019-09-11,1220.0,1203.89,1222.47,1202.28,1180000.0,9,2019,1439600000.0,0.011860330098697913,Slight or No change,1214.9166666666667,1188.8669047619055,17.061831920577188
2019-09-12,1234.97,1223.47,1242.41,1222.56,1580000.0,9,2019,1951252600.0,0.012270491803278771,Slight or No change,1233.3133333333335,1191.9795238095246,20.798428887786635
2019-09-13,1240.03,1232.11,1241.05,1227.08,1180000.0,9,2019,1463235400.0,0.0040972655206199535,Slight or No change,1236.0533333333333,1196.953571428572,22.4741480530021
2019-09-16,1231.63,1230.44,1239.02,1225.19,1410000.0,9,2019,1736598300.0000002,-0.006774029660572611,Slight or No change,1231.9466666666667,1201.6666666666674,22.39380309581428
2019-09-17,1229.88,1231.63,1235.0,1223.35,1050000.0,9,2019,1291374000.0,-0.001420881271161023,Slight or No change,1229.41,1205.663095238096,21.9610629973421
2019-09-18,1232.65,1230.24,1236.24,1216.47,892790.0,9,2019,1100497593.5,0.0022522522522523407,Slight or No change,1228.4533333333334,1209.7788095238104,20.265322644671787
2019-09-19,1238.75,1232.32,1244.34,1232.31,847000.0,9,2019,1049221250.0,0.004948687786476169,Slight or No change,1238.4666666666665,1213.0333333333344,20.992319881737515
2019-09-20,1229.84,1233.64,1242.8,1223.58,1940000.0,9,2019,2385889600.0,-0.007192734611503605,Slight or No change,1232.0733333333335,1215.8814285714295,20.650457610225008
2019-09-23,1234.69,1226.57,1239.68,1223.78,1200000.0,9,2019,1481628000.0,0.003943602419827164,Slight or No change,1232.7166666666667,1220.0673809523819,17.180666443728423
2019-09-24,1218.33,1240.0,1247.11,1210.64,1840000.0,9,2019,2241727200.0,-0.01325028954636398,Slight or No change,1225.36,1223.3388095238104,12.632715065529151
2019-09-25,1245.94,1216.01,1248.02,1209.2,1360000.0,9,2019,1694478400.0,0.02266216870634397,Slight or No change,1234.3866666666668,1225.345476190477,11.928454353359577
2019-09-26,1242.29,1242.14,1244.67,1231.82,1170000.0,9,2019,1453479300.0,-0.0029295150649309987,Slight or No change,1239.5933333333332,1227.6373809523816,11.303447487014127
2019-09-27,1225.95,1242.83,1244.99,1215.2,1720000.0,9,2019,2108634000.0,-0.013153128496566802,Slight or No change,1228.7133333333334,1229.236190476191,9.49635367334465
2019-09-30,1221.14,1220.6,1227.4,1213.42,1290000.0,9,2019,1575270600.0000002,-0.003923487907337098,Slight or No change,1220.6533333333334,1230.4326190476197,6.703736829921966
2019-10-01,1206.0,1222.49,1232.86,1205.55,1280000.0,10,2019,1543680000.0,-0.012398250814812495,Slight or No change,1214.8033333333333,1230.4245238095243,6.723952669338513
2019-10-02,1177.92,1196.5,1198.76,1172.63,1670000.0,10,2019,1967126400.0,-0.02328358208955217,Slight or No change,1183.1033333333335,1226.8380952380955,14.24679527402875
2019-10-03,1189.43,1183.34,1191.0,1163.14,1470000.0,10,2019,1748462100.0,0.00977146155935893,Slight or No change,1181.1900000000003,1222.919285714286,18.444207585791037
2019-10-04,1210.96,1194.29,1212.46,1190.97,1230000.0,10,2019,1489480800.0,0.01810110725305392,Slight or No change,1204.7966666666669,1220.98,18.84499203466085
2019-10-07,1208.25,1207.0,1218.91,1204.36,879020.0,10,2019,1062075915.0,-0.002237893902358512,Slight or No change,1210.5066666666667,1219.629761904762,18.87171312704047
2019-10-08,1190.13,1198.77,1206.87,1189.48,1030000.0,10,2019,1225833900.0,-0.014996896337678424,Slight or No change,1195.4933333333333,1217.2754761904762,19.722994675927673
2019-10-09,1202.4,1201.33,1208.46,1198.12,813220.0,10,2019,977815728.0,0.01030979808928434,Slight or No change,1202.9933333333333,1214.7416666666666,19.058584029611836
2019-10-10,1209.47,1198.6,1215.62,1197.86,668240.0,10,2019,808216232.8000001,0.005879906852960692,Slight or No change,1207.6499999999999,1212.9971428571428,18.458442112648164
2019-10-11,1215.71,1224.03,1228.75,1213.64,1130000.0,10,2019,1373752300.0,0.005159284645340545,Slight or No change,1219.3666666666668,1212.0435714285716,17.690206207547238
2019-10-14,1217.77,1213.89,1225.88,1211.88,683930.0,10,2019,832869436.1,0.0016944830592822149,Slight or No change,1218.51,1211.5542857142857,17.385670414897234
2019-10-15,1242.24,1221.5,1247.12,1220.92,1530000.0,10,2019,1900627200.0,0.020094106440460942,Slight or No change,1236.76,1211.7238095238095,17.635209626180107
2019-10-16,1243.0,1241.81,1254.19,1238.53,1150000.0,10,2019,1429450000.0,0.0006117980422462033,Slight or No change,1245.24,1212.1271428571429,18.370869957728203
2019-10-17,1252.8,1251.4,1263.75,1249.87,1060000.0,10,2019,1327968000.0,0.007884151246983162,Slight or No change,1255.4733333333334,1214.0385714285715,21.375751727245984
2019-10-18,1244.41,1254.69,1258.11,1240.14,1580000.0,10,2019,1966167800.0,-0.006696998722860671,Slight or No change,1247.5533333333333,1215.9600000000003,23.151331024483802
2019-10-21,1244.28,1248.7,1253.51,1239.99,1030000.0,10,2019,1281608400.0,-0.00010446717721657171,Slight or No change,1245.9266666666665,1218.1830952380953,24.487464243307286
2019-10-22,1241.2,1244.48,1248.73,1239.85,1280000.0,10,2019,1588736000.0,-0.002475327096794877,Slight or No change,1243.26,1222.48,23.0968541906549
2019-10-23,1257.63,1240.21,1258.04,1240.21,1180000.0,10,2019,1484003400.0000002,0.013237189816306838,Slight or No change,1251.96,1227.535,21.01557061132912
2019-10-24,1259.11,1259.11,1262.9,1252.35,1010000.0,10,2019,1271701100.0,0.0011768167107970573,Slight or No change,1258.12,1231.3438095238096,21.405996118876917
